Item ID,Skill Code Id,Performance Code,Order ID,AIdent,Start Date,End Date,Pay Rate,Bill Rate,Salary,Salary Bill,Perf Note,User Defined Order Note
678441,1977,Open,19821,185642,2/20/2018,,9.25,12.16,0,0,,
678273,1977,Open,19821,186341,2/16/2018,,9.25,12.16,0,0,,
667613,1977,Open,19821,186626,10/10/2017,,9.25,12.16,0,0,,
666158,1977,Assignment Terminated - Violation of Rules,19821,186639,9/25/2017,11/20/2017,9.25,12.16,0,0,,
666163,1977,A Quit - Accepted Job with Client or Other Company,19821,186653,9/25/2017,9/26/2017,9.25,12.16,0,0,,
667671,1977,Open,19821,186663,10/10/2017,,9.25,12.16,0,0,,
666161,1977,Open,19821,186702,9/25/2017,,9.25,12.16,0,0,,
666160,1977,A Quit - Stopped Showing / No Notice,19821,186705,9/25/2017,10/24/2017,9.25,12.16,0,0,,
666162,1977,Unable to Complete Assignment,19821,186710,9/25/2017,10/27/2017,9.25,12.16,0,0,,
667670,1977,Open,19821,186715,10/10/2017,,9.25,12.16,0,0,,
666159,1977,Open,19821,186720,9/25/2017,,9.25,12.16,0,0,,
666907,1977,Assignment Terminated - Attendance,19821,186725,10/5/2017,10/20/2017,9.25,12.16,0,0,,
673393,1977,Released - New Job Description,19821,186744,12/6/2017,1/14/2018,9.25,12.16,0,0,,
678213,1977,Open,19821,186751,2/7/2018,,9.25,12.16,0,0,,
677159,1977,Open,19821,186830,1/29/2018,,9.25,12.16,0,0,,
666505,1977,Assignment Terminated - Violation of Rules,19821,187021,10/2/2017,10/11/2017,9.25,12.16,0,0,,
666500,1977,Assignment Terminated - Violation of Rules,19821,187022,10/2/2017,10/11/2017,9.25,12.16,0,0,,
668882,1977,Assignment Terminated - Poor Production,19821,187179,10/30/2017,11/3/2017,9.25,12.16,0,0,,
666680,1977,Open,19821,187183,10/4/2017,,9.25,12.16,0,0,,
666679,1977,Assignment Terminated - Attendance,19821,207261,10/4/2017,1/8/2018,9.25,12.16,0,0,,
670000,1977,Complete,19821,207383,11/8/2017,11/8/2017,9.25,12.16,0,0,,
667615,1977,Open,19821,207457,10/11/2017,,9.25,12.16,0,0,,
667334,1977,Open,19821,207464,10/11/2017,,9.25,12.16,0,0,,
676731,1977,Assignment Terminated - Attendance,19821,207568,1/19/2018,1/31/2018,9.25,12.16,0,0,,
677779,1977,Open,19821,207610,1/31/2018,,9.25,12.16,0,0,,
674419,1977,Assignment Terminated - Walk Off Job,19821,208039,12/21/2017,1/11/2018,9.25,12.16,0,0,,
668320,1977,Assignment Terminated - Attendance,19821,208045,10/23/2017,11/13/2017,9.25,12.16,0,0,,
668324,1977,Assignment Terminated - Attendance,19821,208147,10/23/2017,11/7/2017,9.25,12.16,0,0,,
668322,1977,Open,19821,208163,10/23/2017,,9.25,12.16,0,0,,
669709,1977,Rate Change,19821,208211,11/7/2017,11/8/2017,9.25,12.16,0,0,,
668644,1977,A Quit - Stopped Showing / No Notice,19821,208442,10/27/2017,11/3/2017,9.25,12.16,0,0,,
669122,1977,Assignment Terminated - Poor Production,19821,208566,10/31/2017,11/9/2017,9.25,12.16,0,0,,
670638,1977,A Quit - Stopped Showing / No Notice,19821,208955,11/13/2017,12/7/2017,9.25,12.16,0,0,,
669368,1977,Assignment Terminated - Attendance,19821,209079,11/2/2017,11/14/2017,9.25,12.16,0,0,,
669991,1977,A Quit - Stopped Showing / No Notice,19821,209454,11/8/2017,1/10/2018,9.25,12.16,0,0,,
669990,1977,Assignment Terminated - Attendance,19821,209456,11/8/2017,1/4/2018,9.25,12.16,0,0,,
670636,1977,Assignment Terminated - Attendance,19821,209569,11/13/2017,12/13/2017,9.25,12.16,0,0,,
672494,1977,Assignment Terminated - Attendance,19821,209678,11/28/2017,12/12/2017,9.25,12.16,0,0,,
670639,1977,Open,19821,209741,11/13/2017,,9.25,12.16,0,0,,
672504,1977,Assignment Terminated - Laid Off,19821,209897,11/27/2017,1/4/2018,9.25,12.16,0,0,,
672495,1977,Assignment Terminated - Laid Off,19821,209922,11/27/2017,1/4/2018,9.25,12.16,0,0,,
677548,1977,Open,19821,209946,2/5/2018,,9.25,12.16,0,0,,
671298,1977,Assignment Terminated - Attendance,19821,210105,11/17/2017,12/29/2017,9.25,12.16,0,0,,
672560,1977,A Quit - Stopped Showing / No Notice,19821,210165,11/30/2017,11/30/2017,9.25,12.16,0,0,,
671299,1977,A Quit - Stopped Showing / No Notice,19821,210200,11/17/2017,11/17/2017,9.25,12.16,0,0,,
676690,1977,A Quit - Stopped Showing / No Notice,19821,220696,1/18/2018,1/22/2018,9.25,12.16,0,0,,
672505,1977,Assignment Terminated - Attendance,19821,220896,11/28/2017,1/4/2018,9.25,12.16,0,0,,
672685,1977,A Quit - Stopped Showing / No Notice,19821,220906,12/4/2017,1/18/2018,9.25,12.16,0,0,,
673137,1977,Open,19821,221065,12/4/2017,,9.25,12.16,0,0,,
677773,1977,Open,19821,221423,2/5/2018,,9.25,12.16,0,0,,
673138,1977,Open,19821,221576,12/6/2017,,9.25,12.16,0,0,,
673140,1977,Assignment Terminated - Attendance,19821,221587,12/6/2017,12/27/2017,9.25,12.16,0,0,,
673307,1977,Assignment Terminated - Laid Off,19821,221591,12/6/2017,12/6/2017,9.25,12.16,0,0,,
673305,1977,Assignment Terminated - Laid Off,19821,221592,12/6/2017,12/6/2017,9.25,12.16,0,0,,
676325,1977,Open,19821,221978,1/15/2018,,9.25,12.16,0,0,,
676322,1977,Assignment Terminated - Violation of Rules,19821,222348,1/15/2018,1/25/2018,9.25,12.16,0,0,,
674519,1977,Assignment Terminated - Violation of Rules,19821,222505,12/21/2017,1/18/2018,9.25,12.16,0,0,,
677163,1977,Assignment Terminated - Violation of Rules,19821,222883,1/27/2018,1/31/2018,9.25,12.16,0,0,,
677164,1977,Open,19821,222978,1/29/2018,,9.25,12.16,0,0,,
677175,1977,Deleted/Mistakenly entered,19821,222978,1/29/2018,1/29/2018,9.25,12.16,0,0,,
678348,1977,A Quit - Stopped Showing / No Notice,19821,223001,2/12/2018,2/13/2018,9.25,12.16,0,0,,
677385,1977,Open,19821,223242,1/31/2018,,9.25,12.16,0,0,,
677776,1977,Open,19821,223314,2/5/2018,,9.25,12.16,0,0,,
676513,1977,Open,19821,223740,1/17/2018,,9.25,12.16,0,0,,
676751,1977,A Quit - Stopped Showing / No Notice,19821,223896,1/22/2018,1/25/2018,9.25,12.16,0,0,,
677781,1977,Open,19821,224263,1/29/2018,,9.25,12.16,0,0,,
677780,1977,Open,19821,224522,2/1/2018,,9.25,12.16,0,0,,
677774,1977,Open,19821,224572,2/5/2018,,9.25,12.16,0,0,,
677778,1977,Open,19821,224580,2/1/2018,,9.25,12.16,0,0,,
677775,1977,Open,19821,224741,2/7/2018,,9.25,12.16,0,0,,
678344,1977,Assignment Terminated - Attendance,19821,224993,2/12/2018,2/12/2018,9.25,12.16,0,0,,
678347,1977,Open,19821,225111,2/13/2018,,9.25,12.16,0,0,,
677893,2487,Open,19816,184155,2/5/2018,,9.25,11.84,0,0,,
663103,2173,Rate Change,18273,184202,8/4/2017,8/22/2017,9.25,11.84,0,0,,
664142,2416,Rate Change,19626,184202,8/4/2017,9/10/2017,9.25,11.84,0,0,,STILL EMPLOYED
663138,2173,Complete,18273,184259,8/7/2017,8/13/2017,9.25,11.84,0,0,,
663622,2416,Rate Change,19626,184259,8/7/2017,9/10/2017,9.25,11.84,0,0,,
673521,2427,Rate Change,19648,184432,12/4/2017,12/17/2017,9.25,11.84,0,0,,
675706,2427,Assignment Terminated - Violation of Rules,19648,184432,12/31/2017,2/2/2018,9.25,11.84,0,0,,
664007,2173,Complete,18273,184948,8/18/2017,8/28/2017,9.25,11.84,0,0,,
664438,2416,Rate Change,19626,184948,8/18/2017,9/17/2017,9.25,11.84,0,0,,
665045,2173,Complete,18273,185096,9/6/2017,9/10/2017,9.25,11.84,0,0,,
665343,2416,A Quit - Resigned with Notice,19626,185096,9/6/2017,9/26/2017,9.25,11.84,0,0,,
667071,2173,Rate Change,18273,185096,10/10/2017,10/10/2017,9.25,11.84,0,0,,
667789,2416,Rate Change,19626,185096,10/10/2017,11/5/2017,9.25,11.84,0,0,,
664114,2173,Rate Change,18273,185118,8/22/2017,9/3/2017,9.25,11.84,0,0,,
665007,2416,Rate Change,19626,185118,8/22/2017,9/24/2017,9.25,11.84,0,0,,
664406,2173,A Quit - Stopped Showing / No Notice,18273,185157,8/25/2017,8/25/2017,9.25,11.84,0,0,,
664234,2173,Complete,18273,185194,8/23/2017,9/3/2017,9.25,11.84,0,0,,
665003,2416,A Quit - Resigned with Notice,19626,185194,8/23/2017,9/8/2017,9.25,11.84,0,0,,
664830,2173,A Quit - Stopped Showing / No Notice,18273,185200,9/1/2017,9/3/2017,9.25,11.84,0,0,,
665008,2416,Rate Change,19626,185200,9/1/2017,9/1/2017,9.25,11.84,0,0,,
664431,2173,Complete,18273,185400,8/28/2017,9/10/2017,9.25,11.84,0,0,,
665336,2416,A Quit - Resigned with Notice,19626,185400,8/28/2017,9/25/2017,9.25,11.84,0,0,,
664430,2173,A Quit - Resigned with Notice,18273,185405,8/28/2017,9/8/2017,9.25,11.84,0,0,,
664791,2173,Complete,18273,185582,8/31/2017,9/3/2017,9.25,11.84,0,0,,
665005,2416,A Quit - Resigned with Notice,19626,185582,8/31/2017,9/8/2017,9.25,11.84,0,0,,
666843,2416,Assignment Terminated - Poor Production,19626,185747,10/8/2017,10/20/2017,9.25,11.84,0,0,,
665048,2173,A Quit - Resigned with Notice,18273,185807,9/6/2017,9/7/2017,9.25,11.84,0,0,,
665345,2416,A Quit - Resigned with Notice,19626,185807,9/6/2017,9/7/2017,9.25,11.84,0,0,,
665285,2173,Complete,18273,185937,9/8/2017,9/10/2017,9.25,11.84,0,0,,
665346,2416,A Quit - Resigned with Notice,19626,185937,9/8/2017,9/15/2017,9.25,11.84,0,0,,
666194,2173,Rate Change,18273,186074,9/26/2017,9/26/2017,9.25,11.84,0,0,,
667130,2416,Rate Change,19626,186074,9/26/2017,10/29/2017,9.25,11.84,0,0,,
672034,2416,Rate Change,19626,186156,11/27/2017,1/24/2018,9.25,11.84,0,0,,
665674,2173,Rate Change,18273,186246,9/14/2017,9/17/2017,9.25,11.84,0,0,,
665760,2416,A Quit - Resigned with Notice,19626,186246,9/14/2017,10/11/2017,9.25,11.84,0,0,,
666009,2173,A Quit - Stopped Showing / No Notice,18273,186530,9/21/2017,9/21/2017,9.25,11.84,0,0,,
666202,2416,Complete,18273,186634,9/22/2017,9/22/2017,9.25,11.84,0,0,,
666341,2416,A Quit - Resigned with Notice,19626,186634,9/22/2017,9/25/2017,9.25,11.84,0,0,,
666050,2416,Complete,18273,186635,9/22/2017,9/24/2017,9.25,11.84,0,0,,
666204,2416,A Quit - Resigned with Notice,19626,186635,9/22/2017,9/25/2017,9.25,11.84,0,0,,
668587,2173,Deleted/Mistakenly entered,18273,186731,10/30/2017,10/30/2017,9.25,11.84,0,0,,
669543,2173,Rate Change,18273,186731,10/30/2017,11/5/2017,9.25,11.84,0,0,,
669544,2416,Assignment Terminated - Violation of Rules,19626,186731,9/26/2017,12/15/2017,9.25,11.84,0,0,,
666438,2173,Rate Change,18273,186866,9/29/2017,9/29/2017,9.25,11.84,0,0,,
667128,2416,Rate Change,19626,186866,9/29/2017,10/29/2017,9.25,11.84,0,0,,
669743,2416,Rate Change,19626,186866,11/6/2017,12/31/2017,9.25,11.84,0,0,,
666265,2173,Complete,18273,186917,9/27/2017,9/27/2017,9.25,11.84,0,0,,
666574,2416,Rate Change,19626,186917,9/27/2017,10/29/2017,9.25,11.84,0,0,,
667203,2416,A Quit - Resigned with Notice,19626,186996,10/15/2017,10/18/2017,9.25,11.84,0,0,,
666436,2173,A Quit - Stopped Showing / No Notice,18273,187030,9/29/2017,10/2/2017,9.25,11.84,0,0,,
666434,2173,Rate Change,18273,187038,9/29/2017,10/29/2017,9.25,11.84,0,0,,
666433,2173,A Quit - Resigned with Notice,18273,187069,9/29/2017,10/11/2017,9.25,11.84,0,0,,
666565,2173,A Quit - Stopped Showing / No Notice,18273,187103,10/3/2017,10/3/2017,9.25,11.84,0,0,,
666567,2173,A Quit - Accepted Job with Client or Other Company,18273,187154,10/3/2017,10/3/2017,9.25,11.84,0,0,,
666833,2173,A Quit - Resigned with Notice,18273,207312,10/5/2017,10/10/2017,9.25,11.84,0,0,,
666881,2173,A Quit - Stopped Showing / No Notice,18273,207359,10/6/2017,10/9/2017,9.25,11.84,0,0,,
666925,2173,Rate Change,18273,207481,10/9/2017,10/10/2017,9.25,11.84,0,0,,
668300,2173,Assignment Terminated - Poor Production,18273,207481,10/18/2017,10/30/2017,9.25,11.84,0,0,,
667405,2173,Rate Change,18273,207695,10/12/2017,10/12/2017,9.25,11.84,0,0,,
668302,2416,A Quit - Resigned with Notice,19626,207695,10/12/2017,10/23/2017,9.25,11.84,0,0,,
667812,2173,Rate Change,18273,207996,10/18/2017,10/18/2017,9.25,11.84,0,0,,
668303,2416,Assignment Terminated - No Call / No Show,19626,207996,10/18/2017,10/31/2017,9.25,11.84,0,0,,
668631,2173,Rate Change,18273,208480,10/27/2017,10/27/2017,9.25,11.84,0,0,,
669007,2416,A Quit - Resigned with Notice,19626,208480,10/27/2017,10/30/2017,9.25,11.84,0,0,,
668630,2173,Rate Change,18273,208579,10/27/2017,11/5/2017,9.25,11.84,0,0,,
670096,2416,Rate Change,18273,208579,10/30/2016,11/5/2017,9.25,11.84,0,0,,
670155,2416,Rate Change,19626,208579,10/30/2017,11/5/2017,9.25,11.84,0,0,,
677873,2416,Open,19626,208900,2/12/2018,,9.25,11.84,0,0,,
672591,2416,Assignment Terminated - Poor Production,19626,208918,12/4/2017,12/19/2017,9.25,11.84,0,0,,
672014,2173,Deleted/Mistakenly entered,18273,220682,11/27/2017,11/22/2017,9.25,11.84,0,0,,
677399,0,Open,20222,223793,1/21/2018,,9.5,15.52,0,0,,
671501,0,Complete,18599,208880,11/17/2017,1/5/2018,9.5,13.97,0,0,,
677324,0,Complete,18599,223808,1/29/2018,1/30/2018,9.5,13.97,0,0,,
670161,0,Open,19113,209067,10/29/2017,,9.5,13.88,0,0,,
674409,0,Complete,19882,222242,12/10/2017,12/28/2017,9.5,13.88,0,0,,
677378,0,Open,20219,222242,1/21/2018,,9.5,13.88,0,0,,
677861,0,Open,20238,223949,1/28/2018,,9.5,13.88,0,0,,
676909,1945,A Quit - Stopped Showing / No Notice,18698,184293,1/17/2018,1/19/2018,9.5,13.78,0,0,,
672510,1945,Assignment Terminated - Violation of Rules,18698,187086,11/22/2017,12/8/2017,9.5,13.78,0,0,,
671107,1947,Complete,19305,209455,11/10/2017,11/22/2017,9.5,13.78,0,0,,
671719,1947,A Quit - Stopped Showing / No Notice,19305,210415,11/19/2017,11/22/2017,9.5,13.78,0,0,,
673313,1945,Complete,18698,221951,12/7/2017,12/14/2017,9.5,13.78,0,0,,
677294,1945,No Show/No Call,18698,223686,1/22/2018,1/22/2018,9.5,13.78,0,0,,
663641,0,A Quit - Stopped Showing / No Notice,17969,184576,8/9/2017,8/16/2017,9.5,13.59,0,0,,
664670,0,No Show/No Call,17969,185015,8/21/2017,8/21/2017,9.5,13.59,0,0,,
664661,0,Assignment Terminated - Attendance,17969,185109,8/23/2017,8/30/2017,9.5,13.59,0,0,,
668808,0,Assignment Terminated - No Call / No Show,17969,208455,10/25/2017,10/25/2017,9.5,13.59,0,0,,
663320,1656,Complete,19464,184430,8/8/2017,8/21/2017,9.5,13.49,0,0,,
663321,1656,Complete,19464,184431,8/8/2017,8/20/2017,9.5,13.49,0,0,,
663637,1656,Complete,19464,184431,8/14/2017,8/14/2017,9.5,13.49,0,0,,
663660,1656,Assignment Terminated - No Reason Given,19464,184523,8/10/2017,8/10/2017,9.5,13.49,0,0,,
671518,0,Assignment Terminated - Laid Off,18608,210284,11/20/2017,1/12/2018,9.5,13.4,0,0,,
664572,1822,Assignment Terminated - Attendance,18307,185546,8/29/2017,8/29/2017,9.5,13.3,0,0,,
663615,0,A Quit - Stopped Showing / No Notice,18733,184682,8/14/2017,8/21/2017,9.5,13.21,0,0,,
667046,1900,Complete,19145,186845,10/3/2017,10/10/2017,9.5,13.21,0,0,,
668151,1900,Assignment Terminated - Violation of Rules,19145,207597,10/16/2017,10/19/2017,9.5,13.21,0,0,,
668814,1900,Rate Change,19145,208157,10/25/2017,11/12/2017,9.5,13.21,0,0,,
668815,1900,Rate Change,19145,208312,10/24/2017,11/12/2017,9.5,13.21,0,0,,
670837,1900,Rate Change,19145,209442,11/7/2017,11/12/2017,9.5,13.21,0,0,,
664818,0,A Quit - Stopped Showing / No Notice,17885,185431,8/29/2017,9/1/2017,9.5,13.02,0,0,,
668975,0,A Quit - Stopped Showing / No Notice,17885,207501,10/23/2017,10/23/2017,9.5,13.02,0,0,,
669936,0,Open,17885,208050,11/2/2017,,9.5,13.02,0,0,,
666719,0,Assignment Terminated - Attendance,19054,184768,10/4/2017,11/15/2017,9.5,12.83,0,0,,
677720,0,Assignment Terminated - No Reason Given,19054,185290,2/7/2018,2/8/2018,9.5,12.83,0,0,,
668249,0,Assignment Terminated - Attendance,19054,185405,10/20/2017,10/30/2017,9.5,12.83,0,0,,
667458,0,Assignment Terminated - Attendance,19054,185594,10/13/2017,10/20/2017,9.5,12.83,0,0,,
670242,0,Assignment Terminated - No Reason Given,19054,186074,11/9/2017,11/21/2017,9.5,12.83,0,0,,
677130,0,Open,19054,207309,1/25/2018,,9.5,12.83,0,0,,
666879,0,Assignment Terminated - Attendance,19054,207351,10/5/2017,11/2/2017,9.5,12.83,0,0,,
666908,0,Assignment Terminated - No Reason Given,19054,207436,10/6/2017,11/29/2017,9.5,12.83,0,0,,
667393,0,Assignment Terminated - Laid Off,19054,207623,10/11/2017,12/4/2017,9.5,12.83,0,0,,
667452,0,Assignment Terminated - Violation of Rules,19054,207759,10/12/2017,10/12/2017,9.5,12.83,0,0,,
667848,0,Assignment Terminated - Violation of Rules,19054,207787,10/18/2017,10/24/2017,9.5,12.83,0,0,,
668639,0,Assignment Terminated - Laid Off,19054,208364,10/25/2017,12/4/2017,9.5,12.83,0,0,,
668883,0,A Quit - Resigned with Notice,19054,208510,10/30/2017,11/16/2017,9.5,12.83,0,0,,
677254,0,Assignment Terminated - No Call / No Show,19054,208929,1/29/2018,2/8/2018,9.5,12.83,0,0,,
676142,0,Assignment Terminated - Violation of Rules,19054,209464,1/10/2018,1/11/2018,9.5,12.83,0,0,,
670592,0,Assignment Terminated - Laid Off,19054,209954,11/13/2017,11/28/2017,9.5,12.83,0,0,,
676208,0,A Quit - Resigned with Notice,19054,210280,1/10/2018,1/10/2018,9.5,12.83,0,0,,
676371,0,A Quit - Resigned with Notice,19054,210582,1/15/2018,1/19/2018,9.5,12.83,0,0,,
677493,0,Assignment Terminated - Violation of Rules,19054,220797,2/1/2018,2/8/2018,9.5,12.83,0,0,,
677803,0,Assignment Terminated - No Call / No Show,19054,221745,2/7/2018,2/12/2018,9.5,12.83,0,0,,
676432,0,A Quit - Resigned with Notice,19054,222889,1/16/2018,1/18/2018,9.5,12.83,0,0,,
676309,0,A Quit - Resigned with Notice,19054,223481,1/15/2018,1/16/2018,9.5,12.83,0,0,,
676430,0,Open,19054,223649,1/16/2018,,9.5,12.83,0,0,,
677608,0,Assignment Terminated - No Reason Given,19054,223748,2/6/2018,2/15/2018,9.5,12.83,0,0,,
676480,0,Open,19054,223779,1/16/2018,,9.5,12.83,0,0,,
676493,0,A Quit - Resigned with Notice,19054,223788,1/16/2018,1/23/2018,9.5,12.83,0,0,,
676518,0,Released - Not a good fit,19054,223823,1/17/2018,1/18/2018,9.5,12.83,0,0,,
676808,0,Assignment Terminated - Poor Production,19054,223835,1/22/2018,1/24/2018,9.5,12.83,0,0,,
676807,0,Assignment Terminated - Poor Production,19054,223836,1/22/2018,1/24/2018,9.5,12.83,0,0,,
676658,0,Assignment Terminated - Poor Production,19054,223838,1/17/2018,1/23/2018,9.5,12.83,0,0,,
676809,0,Assignment Terminated - Poor Production,19054,223841,1/22/2018,1/24/2018,9.5,12.83,0,0,,
676752,0,Assignment Terminated - Walk Off Job,19054,224019,1/22/2018,1/23/2018,9.5,12.83,0,0,,
677027,0,Assignment Terminated - No Reason Given,19054,224237,1/24/2018,1/30/2018,9.5,12.83,0,0,,
677852,0,Assignment Terminated - Violation of Rules,19054,224790,2/6/2018,2/8/2018,9.5,12.83,0,0,,
677997,0,Assignment Terminated - No Call / No Show,19054,224952,2/12/2018,2/13/2018,9.5,12.83,0,0,,
678023,0,Assignment Terminated - Poor Production,19054,225057,2/13/2018,2/13/2018,9.5,12.83,0,0,,
678112,0,Open,19054,225163,2/14/2018,,9.5,12.83,0,0,,
678279,0,Open,19054,225227,2/15/2018,,9.5,12.83,0,0,,
663170,2247,Assignment Terminated - Attendance,19825,184147,8/2/2017,8/8/2017,9.5,12.64,0,0,,
665799,2247,A Quit - Stopped Showing / No Notice,19825,185343,9/13/2017,9/13/2017,9.5,12.64,0,0,,
665800,2247,A Quit - Stopped Showing / No Notice,19825,185344,9/13/2017,9/13/2017,9.5,12.64,0,0,,
665801,2247,A Quit - Stopped Showing / No Notice,19825,185730,9/13/2017,9/13/2017,9.5,12.64,0,0,,
667286,2247,A Quit - Stopped Showing / No Notice,19825,207392,10/5/2017,10/13/2017,9.5,12.64,0,0,,
664834,1811,A Quit - Stopped Showing / No Notice,18572,184291,8/31/2017,8/31/2017,9.5,12.54,0,0,,
664014,1811,A Quit - Resigned with Notice,18572,184733,8/17/2017,9/23/2017,9.5,12.54,0,0,,
666715,1811,Assignment Terminated - Attendance,18572,184866,10/3/2017,10/21/2017,9.5,12.54,0,0,,
664103,1811,A Quit - Stopped Showing / No Notice,18572,185029,8/18/2017,9/11/2017,9.5,12.54,0,0,,
664336,1811,A Quit - Stopped Showing / No Notice,18572,185238,8/23/2017,8/31/2017,9.5,12.54,0,0,,
665087,1811,Assignment Terminated - Attendance,18572,185834,9/5/2017,11/10/2017,9.5,12.54,0,0,,
668603,1811,Assignment Terminated - Laid Off,18572,186032,10/26/2017,11/3/2017,9.5,12.54,0,0,,
665430,1811,Assignment Terminated - No Reason Given,18572,186085,9/11/2017,10/5/2017,9.5,12.54,0,0,,
665817,1811,Assignment Terminated - Attendance,18572,186124,9/14/2017,11/29/2017,9.5,12.54,0,0,,
666846,1811,Open,18572,186161,10/4/2017,,9.5,12.54,0,0,,
665510,1811,Assignment Terminated - Attendance,18572,186184,9/12/2017,11/3/2017,9.5,12.54,0,0,,
665816,1811,Assignment Terminated - Attendance,18572,186275,9/14/2017,11/9/2017,9.5,12.54,0,0,,
665815,1811,Assignment Terminated - Violation of Rules,18572,186341,9/14/2017,1/2/2018,9.5,12.54,0,0,,
665818,1811,Assignment Terminated - No Reason Given,18572,186371,9/15/2017,9/28/2017,9.5,12.54,0,0,,
666394,1811,Assignment Terminated - Attendance,18572,186863,9/26/2017,10/5/2017,9.5,12.54,0,0,,
666717,1811,Assignment Terminated - Attendance,18572,186938,10/3/2017,10/18/2017,9.5,12.54,0,0,,
666482,1811,Assignment Terminated - Attendance,18572,187068,9/29/2017,11/18/2017,9.5,12.54,0,0,,
666480,1811,Open,18572,187085,9/29/2017,,9.5,12.54,0,0,,
677875,1811,Open,18572,207261,2/8/2018,,9.5,12.54,0,0,,
667809,1786,A Quit - Stopped Showing / No Notice,17636,207263,10/17/2017,10/20/2017,9.5,12.54,0,0,,
666896,1811,Assignment Terminated - Violation of Rules,18572,207371,10/5/2017,11/7/2017,9.5,12.54,0,0,,
667242,1811,Assignment Terminated - Attendance,18572,207615,10/10/2017,10/13/2017,9.5,12.54,0,0,,
667387,1811,Assignment Terminated - Attendance,18572,207654,10/11/2017,11/30/2017,9.5,12.54,0,0,,
667388,1811,Open,18572,207680,10/11/2017,,9.5,12.54,0,0,,
675530,1990,Open,18374,207948,1/3/2018,,9.5,12.54,0,0,,
675534,2129,Open,18376,207948,1/3/2018,,9.5,12.54,0,0,,
668034,1811,Open,18572,208156,10/19/2017,,9.5,12.54,0,0,,
668508,1811,Deleted/Mistakenly entered,18572,208209,10/25/2017,10/25/2017,9.5,12.54,0,0,,
668155,1811,Assignment Terminated - Attendance,18572,208225,10/20/2017,11/22/2017,9.5,12.54,0,0,,
668564,1811,A Quit - Resigned with Notice,18572,208301,10/25/2017,12/11/2017,9.5,12.54,0,0,,
668606,1811,Assignment Terminated - Laid Off,18572,208392,10/26/2017,11/3/2017,9.5,12.54,0,0,,
668607,1811,Assignment Terminated - Attendance,18572,208598,10/26/2017,12/11/2017,9.5,12.54,0,0,,
669988,1786,Assignment Terminated - Attendance,17636,208701,11/7/2017,1/3/2018,9.5,12.54,0,0,,
674991,2199,Assignment Terminated - Attendance,17632,208701,11/7/2017,1/3/2018,9.5,12.54,0,0,,
669175,1811,Assignment Terminated - Attendance,18572,208923,10/31/2017,11/3/2017,9.5,12.54,0,0,,
669406,1811,A Quit - Stopped Showing / No Notice,18572,208990,11/1/2017,11/16/2017,9.5,12.54,0,0,,
672660,1960,Rate Change,19574,209331,12/4/2017,1/5/2018,9.5,12.54,0,0,,
670167,1811,Assignment Terminated - Attendance,18572,209574,11/8/2017,12/8/2017,9.5,12.54,0,0,,
669938,1811,Assignment Terminated - No Reason Given,18572,209589,11/7/2017,11/9/2017,9.5,12.54,0,0,,
671940,1811,Open,18572,209698,11/21/2017,,9.5,12.54,0,0,,
670301,1811,Assignment Terminated - Attendance,18572,209753,11/9/2017,1/11/2018,9.5,12.54,0,0,,
670510,1811,Assignment Terminated - Attendance,18572,209845,11/10/2017,12/13/2017,9.5,12.54,0,0,,
670508,1811,A Quit - Stopped Showing / No Notice,18572,209891,11/10/2017,11/10/2017,9.5,12.54,0,0,,
671054,1811,A Quit - Stopped Showing / No Notice,18572,209958,11/13/2017,11/22/2017,9.5,12.54,0,0,,
671232,1804,Rate Change,18373,210025,11/16/2017,1/21/2018,9.5,12.54,0,0,,
671233,2054,Rate Change,18375,210025,11/16/2017,1/21/2018,9.5,12.54,0,0,,
676670,1811,A Quit - Stopped Showing / No Notice,18572,210322,1/17/2018,1/18/2018,9.5,12.54,0,0,,
671941,1811,Assignment Terminated - Attendance,18572,210513,11/21/2017,1/2/2018,9.5,12.54,0,0,,
672987,2199,Open,17632,220637,12/5/2017,,9.5,12.54,0,0,,
672988,1786,Complete,17636,220637,12/5/2017,12/7/2017,9.5,12.54,0,0,,
674359,1786,Open,17636,220637,12/5/2017,,9.5,12.54,0,0,,
671939,1811,Assignment Terminated - Violation of Rules,18572,220748,11/21/2017,12/14/2017,9.5,12.54,0,0,,
672054,1811,Assignment Terminated - Attendance,18572,220840,11/22/2017,1/2/2018,9.5,12.54,0,0,,
676232,2199,Released - Not a good fit,17632,220916,1/9/2018,1/10/2018,9.5,12.54,0,0,,
672574,1811,Assignment Terminated - Attendance,18572,221227,11/29/2017,1/26/2018,9.5,12.54,0,0,,
672569,1811,Open,18572,221296,11/29/2017,,9.5,12.54,0,0,,
673276,1811,A Quit - Stopped Showing / No Notice,18572,221785,12/7/2017,12/12/2017,9.5,12.54,0,0,,
673275,1811,Assignment Terminated - Attendance,18572,221909,12/8/2017,1/10/2018,9.5,12.54,0,0,,
674259,1811,Assignment Terminated - Violation of Rules,18572,221968,12/14/2017,2/2/2018,9.5,12.54,0,0,,
673799,1811,Open,18572,222053,12/12/2017,,9.5,12.54,0,0,,
676206,1811,Assignment Terminated - Violation of Rules,18572,222087,1/10/2018,1/19/2018,9.5,12.54,0,0,,
676981,2199,Open,17632,222294,1/19/2018,,9.5,12.54,0,0,,
677279,1786,Open,17636,222294,1/19/2018,,9.5,12.54,0,0,,
